seeds: 862276159 59873817 391478845 36137774 641675771 86153966 696096725 21709689 670927817 81808951 493687808 66597212 883574476 64706342 632887479 46725929 767446164 36216520 241650700 97678887 722666148 61543458 147118730 85266915 309888610 87914308 691943189 96084141 935509174 56025925 196835156 43204494 622742136 27206026 936397542 46326727 272496057 37674565 752818519 96752694 440297520 49442079 114641442 84841354 344981649 61915776 375937613 36015014 692223471 60891331 288698467 94215697 434486800 61710234 350595579 42228515 471529365 68191319 855259149 23720158 302085645 12008066 327576907 82123527 688011178 89878091 320791040 62201815 773455302 72212818 908084030 25441103 198197406 94937985 683451073 96968073 808340872 75168221 894007198 43494312 778241036 52874956 249241893 36373328 224667795 53702296 226650564 88223109 293593300 22542468 224928492 14102983 726591346 19326521 504128211 79707412 164887716 48467276 425928134 39098866 285506666 79460117 711784491 11987214 125667760 87462458 949243278 18824032 533247669 28350761 706665018 39107833 887631372 33628560 196746554 56194307 256901323 12814290 311302128 98526846 821607133 81774060 632164747 72154207 769282782 44397247 784363913 69432460 212102261 24220516 529175165 49687079 711981049 73544941 947813679 12028497 204188642 35214024 313070374 80113264 545286800 11574355 234649847 96749234 498442306 35534094 252738125 84261311 939681167 57286323 486518983 12745789 331638180 11056616 508608441 12645545 898519517 87181138 558933029 65287374 578795919 47623876 128430142 68793450 138946858 50657261 167047142 97253016 606889557 64154951 177743043 61059583 345391671 74892984 727505811 69308431 898299916 92788786 603263562 95422493 169166227 86609835 261015790 61465847 383252324 18592885 596043048 39522282 317610218 45084768 628331041 31871652 741612832 43693595 605734229 68227643 882856680 39371294 755523136 50411531 917892404 33240468 173339363 98208212 114025182 78665341 193607763 98721825 519288394 24191990 439089466 47162241 646013667 47090998 515654635 12090260 255425897 84042476 299954921 30622006 542196418 49109015 897353144 65574825 216505235 32748581 110438463 59489600 646922963 58319860 200950018 76783411 652462975 70725720 175610934 86084773 814899254 92926131 824857083 96339299 818917465 28128173 658434883 39319188 891997137 67004615 189314643 98327849 774539044 50255671 231407777 95250333 851343272 87039867 550778046 15394157

seed-to-soil map:
622744882	782502956	9879696
855580852	702791592	3405147
306067187	171890992	3770279
144733654	903449429	5003087
226736149	421780683	3293341
908594438	145621416	1253421
587788520	425354449	2944656
917817629	688926390	3001217
417030679	814743379	2376355
203359999	575372391	7554765
327491140	587634412	5137571
244925912	194191537	3038965
162961970	670988344	1557798
197009010	778597904	2966377
848848149	100007915	7854827
599080664	707342144	8292285
220915473	621675427	7556409
174344756	385996337	2022416
470745918	571116827	7650895
972672840	914201799	6927346
278473218	880160009	8958072
106402800	426827982	2425873
505963823	703281168	5614194
469544421	907471861	9588872
959858928	210361344	7916868
489432839	850825932	9297890
104681945	309340735	3071478
916225512	126132476	3608473
482864065	421839757	6730138
863423601	510534813	9477628
816577665	728498940	8595276
230685335	339407281	1386446
873958859	848184244	3136613
416025579	549304418	1658383
539213263	621803182	8118531
674406721	642253319	5941205
910636620	915244250	3104657
355802432	545965146	9149669
593464231	972919944	6494495
317409073	232781030	8518461
751915538	295397831	4248385
989021558	936115738	4032153
413100090	860861875	9530859
171152096	470237027	1499909
826729197	321602023	6678105
499670608	307900809	1518095
660068035	184284702	5476074
340495641	265072458	5038546
521628493	477850103	7332165
616009113	781606427	1952007
634993704	383299672	8473227
844041382	485289823	4783098
891236434	949063348	8504845
156083926	940943932	9618999
735198819	689191649	3007530
433464937	687457746	9762293
777266846	393197401	3301542
987608269	919452855	1386481
908150787	314700831	6330226
153788875	797264153	6893441
570554277	609617828	9225767
702770120	920427526	7363061
622229761	439790633	1086299
216544287	483309076	5620081
398109590	124180460	7172697
468798621	463327832	1682913
834911937	294968276	9963912
798623220	478638117	1676459
309888204	111373988	6728594
732178246	757206111	6316350
380061193	229509302	5624205
512339300	952936878	6500587
194838532	951507615	3791901
967943277	216108487	9598829
653995327	738734638	5201906
397841076	454132836	7944824
233682887	215591372	9108449
684843199	967853061	1098266
431483593	572358234	3458909
757137421	346545535	1302939
200168010	602875659	2474506
455308618	611059233	9337616
276177146	242544172	2595863
292963938	161345977	3143282
954107671	659547281	6954789
424536544	277656893	9746913
921420160	170873393	3736188
467322883	768163590	8819255
757089936	269316687	2587385
860029120	982156138	6295215
170261418	517161116	1349778
169200121	373519644	4953449
712045393	734853857	1367528
394803049	350170248	7843267
453940784	252004626	1720548
137607208	256721776	4254467
565221178	138172288	9012787
592830010	524094146	2239822
914760335	314059695	8255250
789460814	684051804	4967401
954095805	389378886	8606008
230162106	205746609	3196448
233515529	504902004	2516493
104470445	674952077	9568647
618316794	538925277	4147449
334493799	864444763	3072492
888064925	185715903	4444983
659597292	101448245	8252327
805092043	601213637	7319216
798497964	970095158	2613203
261270565	674314934	8900782
879446086	246249680	8246574
467319987	388682880	8666726
520673518	659370866	2894875
193184943	160230767	3746535
520027868	420987546	1291594
117601368	204535290	3105027
512245142	339746006	8961830
127451863	572167665	9238896
185696749	353889233	5607237
590998828	817013601	4674694
127302719	965345184	5510245
550679782	823091078	2350735
953356033	637215388	1601691
950721171	242948653	2774325
115734385	539712043	2322555
834755646	581994791	8811400
347961368	611604560	3276066
563368576	134595876	3577478
327126007	101074491	2524602
214674760	100525994	4194049
144518903	855277895	3071025
394284407	699944788	9611534
907444194	710593294	4030189
877680373	367332501	8681736
340471031	633666333	8752997
720273579	473537008	2936609
379897258	605610900	7014116
756347315	283253917	4711863
950602332	140603329	2581497
653602523	977339868	2541859
587396744	592402559	9524962
932929362	657165945	5632263
834118720	801435893	3663372
615955210	474199024	5836740
949953357	218985713	3205182
887717849	599893591	6878603
877356861	763996732	8404083
947219227	879225224	3591147
633963999	280050513	5526779
423515319	183029595	2239929
251289054	964897279	8153560
798214114	804446226	6068142
633128329	925882669	6669355
711530169	986840027	3780450
987538803	323473263	8813983
465901519	384895936	9828563
260811441	651907590	9471350
153595912	225193817	5852915
805033730	388168940	7152862

soil-to-fertilizer map:
805836905	926075194	4310212
970259105	754761785	2592176
648742906	387237562	2912178
749143640	847310563	4412545
125175016	156885890	1828050
332178540	509589612	3431910
498096293	278867150	3584187
885436094	730202800	3006295
104045004	201404249	3793541
707243449	123538155	3114410
684894715	650454569	3503542
618004775	691760038	4615337
584700953	978057276	2761334
793819946	538146092	3875347
593270599	929858257	1582827
896280314	341546122	3719756
611600780	260769444	4581933
147603686	511611078	2955863
340535011	614428230	3335909
530415482	748372539	4866177
386285791	864901550	3599451
400218721	137251033	2325015
219873806	926292476	3999138
521996189	529232339	2817911
836159566	113145051	3222495
511788229	167816821	2388959
748668572	704596630	3925553
417358820	255522730	1401762
823636115	880876151	4983387
245105888	266354974	3196025
956974414	168369510	3201212
481101933	984481325	3459683
801615765	453960248	3049786
323983627	411565128	1895890
514719453	902419580	3137602
630046943	157915171	1974999
146415362	441458889	1959140
124601489	960442384	1629162
879623846	155498381	3023767
853871286	255830727	3747947
979240215	220294860	2613212
706112817	559649438	3496099
874676569	947658484	3366925
975526509	923016920	2194936
931086756	858517835	4387977
118388332	451889460	2613191
363826023	656786091	4856829
601625344	347710524	2356369
134278606	410231890	2811608
137988961	763514125	4903919
151394111	858951601	2339910
589179938	810065691	2386324
278833202	234887255	3997895
660000685	136991869	4929382
938548544	136903908	1318059
179173059	863903584	2537677
299007310	377493201	1253841
755258673	522345902	3188981
747885907	522454004	4204128
985095209	163958795	2984181
573508774	308798704	1339898
507124060	126279622	3599749
129589853	426962929	1261764
289825596	756674283	1472537
390673222	649400774	3715630
128103998	375669810	1094979
245044387	550901680	4702692
124102115	852246632	3211966
100758720	114965966	4639856
237696715	293758111	3253999
772392584	165133868	1987525
990467199	817009361	3914270
879527653	785952432	1207054
969922995	465479497	2371421
926258376	153412967	2694830
747397693	188166270	1706100
571154550	491229481	1060971
820493483	735392184	4489270
275580452	243638278	4824000
667365480	419525254	2637684
339220706	872225307	4487087
953480022	307793566	2935073
874554158	612859346	2468764
315476631	891392240	4341966
835462203	233525094	2245250
883810918	386263210	1346602
407219970	399483751	3515574
643920233	644741620	2560924
308337750	768695357	3654519
868886351	364319887	4241329
230118710	328742725	2748375
572633571	754896431	4322575
153910190	307530359	3696320
849757213	444153483	4153569
544519581	888428662	4282307
736209089	729630922	3709468
596736350	848867536	4994227
654984264	680625262	3181471
253362829	890370434	3838338
438597917	875349173	3698757
362271690	441857039	4142857
634623455	730191208	1926828
536768166	624928492	3785776
652049370	686328065	3072961
901330227	808192682	3868579
216731498	130742736	2893997
122841524	497555059	3862747
883093332	363984683	1457231
844405030	618350759	3806602
734994607	938488231	2297022
956969481	896638121	4896910
616942169	107627991	3967262
549205640	991881292	2859024
579066383	193430194	3782370
166733739	782752403	3535166
264280605	511420283	4474417
683817187	137662878	4045067
983607602	833262161	2813258
577776679	767317644	1703795
426986900	224498470	2433218
891605561	809402611	4140477
297058909	867573586	2555585
370840929	722315230	1002756
431140411	670113108	4156345
646698948	544709176	4953026
989550822	151712155	3513498
943637962	539672344	3476361
535360138	565239256	2997343
144563496	133375341	1027107
383800305	260866425	4228982
606825807	867586117	3489657
560888115	768570469	2850640
792440187	381463900	4481259
288649463	620694133	1242989
379922354	550890464	3191173
225097535	315114700	2968490
811448037	376009931	1218878
721812778	443190276	4309952
478275054	512400001	3173177
566374838	589304063	1294943
116987674	871851683	3897902
941976879	222199457	3983456
780650468	345418954	1107201
640349359	350601399	1109173
790340900	138188760	3390541
624625493	418239914	3938719
866352576	131074669	3520635
216718786	499572321	4951112
733462206	366734853	2452351
702838146	865565382	4597251
745991498	582324002	3957499
307653336	748264739	3043506
696382021	353428459	2731145
257714566	352618759	2938515
759736480	747772932	2144894
208210418	369949453	2068799
745700386	659186255	2512240
396214220	845923930	2348262
693970206	943041407	2090676
721119460	479916147	2923878
863705919	859176132	4939091
676193738	145971792	4906089
758754300	546042923	3050962
917951309	780412734	1417710
967563665	443971562	2734235
207974854	720394639	3380910
288060554	489664879	1589894
922642766	988216754	3792085
720671515	218590641	2090830
173644830	563798726	4218580
430208340	944370102	4527187
785341654	263672851	4064926
347064837	488991199	1532394
237234311	880328283	1764266
357820351	762723089	4606115
193393342	875180211	4310325
375561843	659629470	4928428
753731888	104831314	4605002
121609629	225148276	1525649
422354016	538480479	2972105
665017221	689340873	4028586
559397982	403782119	2295896
909962000	830598905	2043570
304805984	881728680	4371506
815414826	814666273	4265727
833783198	164919488	4333066
213584120	746167787	3155568
767881022	587843104	2372321
296182650	174577499	1399669
460319040	264951626	1898170
353547750	802975287	2697099
236925269	259350986	2660155
941841840	343209035	1893538
228629467	476130224	4841560
312227293	697648579	1302185
689095732	960534017	2580089
200650586	512518318	4760471
303730943	168983305	3579291
950286835	888749957	2661743
252875560	301970536	1872169
964706193	770286941	4444390
158409890	883648817	2551059
420556856	880288086	3430226
186516734	377658658	1346454
234133890	671754443	3203543
569560861	128728407	2756550
172538770	898760816	2934827
799888455	297152921	3349672
831942190	948351430	3957346
540916469	420623731	3781550
465925901	955747781	3116682
163091471	668971556	2931807
436190094	756683352	4750577
301559249	713867366	3599138
592649531	627734049	1258163
860831785	707289396	1205691
558523072	275966304	3794842
729249729	502235313	3422723
251583423	639566631	3400542
930864874	674556830	2291590
435899462	674108112	1155159
812881928	511931895	2867006
920711952	184276535	2290037
475121739	922559259	1933743
182428943	987072498	2628687
889909816	553387724	3224693
914721027	815618181	3515828
784301730	415193119	2907808
415901014	640169073	3214460
849583602	949174010	3671787
716162941	174723061	4261203
137646661	149392264	2300804
459856803	136488939	3478254
506707602	587122950	2749986
810263874	942412675	1834140
445429723	737574840	1830926
492651170	711047801	4655111
901188348	801770091	4389549
330145358	104109461	1691583
113219486	790389222	4808451
150655818	657796248	2791287
775206824	737258076	4672163
285622097	905232365	2228900
670705215	315850037	1656885
394922437	654265593	2227278
525391488	674855725	4211209
596463993	915760309	1101570
554028035	519677469	1967453
767095313	969919486	3059675
552211029	503886866	3906230
588120173	770897846	4896440
477915287	167695836	4914753
405986513	814470877	2087386
403774981	739704671	4042417
456206050	755768901	4770096
520766632	303269853	2959483
273773161	503042212	4811977
112982254	377731371	1455335
912228659	637777502	4607087
889770567	169071490	3308904
109885973	744937157	1326787
188438385	652336589	1889127
488821570	354487460	3534153
828980997	326780031	4972186
995137185	276589249	4177722
271240931	811670574	4726104
743223430	189273257	1113053
692609638	282045009	3068324
205889579	859495624	2957816
374132607	204877839	1194393
412044556	750348369	1624142
843070530	241484324	1467773
712402112	747324350	3275989
178238692	587877190	3748146
472044813	558968846	3212004
319823488	708899896	2040871
982139529	878420906	3840592
799283000	195071459	1416694
557632524	452632949	2676099
762861517	467437358	2379444
629622677	385558504	2344852
443466505	263072310	3356954
740058648	516603552	4566339
348948921	530641228	2002962
885372938	200568244	2752580
744765790	459689785	1742949
211967222	564038158	4009994
674792715	876579167	4650934
414485978	293665752	3523933
682687492	722387235	1312580
370803658	826460981	1020114
398637224	370576936	3052573
121024109	928338798	4425986
511166951	304265904	1650010
506403759	599862890	4846911
487137014	989340381	3988408
469546739	708568079	4925554
977752791	190853921	4445761
162187278	460448202	4001900
244460125	941761007	1151618
909184931	626568497	1964459
920201206	926373199	4638350
606224327	259727048	2592596
783015633	925784079	2833464
352104996	178929109	1640137
177949380	397094788	3632837
414307898	315982532	4603990
774960544	781986609	4171990
283091768	781628665	2642630
234016472	224485476	1015229
529937095	903532493	4915002
569068396	902938228	1962903
323572714	209800220	4656600
789726008	675309999	4740250
465622113	453078231	2839806
199834345	842663683	4081329
733260182	115996068	4308988
346555368	670981750	3826256
346417753	233167080	4120551
692224372	815749494	3043450
584162507	125231129	2753908
780290507	968886828	2908276
962462424	399073052	4728040
373757407	712869525	1043763
487076615	334822244	3873518
242669593	320276735	2575334
250525210	397691789	1756082
249880176	761047211	4378966
879355333	765880508	1580167
270203979	900059626	3534787
449285518	713360389	2414181
372985637	160879754	3811424
889449680	451224868	3889900
658560700	727642845	3015809
127776368	370844297	4441789
498095407	554671863	1342059
193233498	683027565	1094638
501892657	662490125	1199341
142994201	371647518	1712397
726619984	184150448	3523656
842269916	590332900	1130558
564292672	967685559	2001038
182060520	919215219	3551870
329542100	476037647	3757879
989034116	390297132	3250735
596257453	141550599	1052134
291544222	869687563	1800996
701615246	133491045	1205123
772353187	590100930	3275180
390429124	452480895	2247305
873563005	271843205	3175677
411197910	867035023	4065366
486764786	871053652	1195162
492368815	797713581	4685400
145859866	594407643	3357145
948989046	678695646	3086688
435861825	965471174	3535045
157770172	575711707	2987717
858551595	209681966	2542884
637373584	987222082	3218551
262501862	943196513	1786751
170590428	132509248	4778731
368792776	689061733	1072839
623366910	503564785	4216470
770647511	297482081	1165557
841771483	300572891	1546231
185734596	776832246	3830994
344146240	132305334	4935857
726214192	963382800	4586461
935908744	254262575	1030418
211664678	394612557	1721666
682540496	875906751	2039220
485135361	108751201	2477681
322278653	755767011	3875925
161248834	259343322	2300010
107874833	979915368	2927928
351516391	573632469	2278378
905591265	126673055	2131966
383211965	606080448	3251362
988855865	130267239	1791956
820205049	488515721	3966429
632472990	963250962	4813644
133862051	362466940	3209623
940110095	514835745	4080405
888587862	615436371	2824059
368711785	275763050	1810541
699539733	186534524	2009941
878142440	802123780	2220737
583387208	155725460	1424216
199819829	645809848	1921381
501688177	422286096	4244262
497793098	245977756	2114952
133434659	455177474	2723933
568038948	492891800	4986582
100737952	828725386	2855600
670390162	454632301	2314088
448205762	406216489	4039861
228135864	312289612	1479022
294899767	403097250	1914636
506397226	331284189	4768853
411042990	359959852	4135622
268880804	505916778	1914036
938179403	476839064	4918624
610630582	588389356	2037636
312226567	801154001	4737761
112350974	370882390	1711620
716148182	473239234	2870489
673765593	335828293	2770209
605057207	257057338	1774837
191937707	635813814	2477601
929328151	633181116	1514587
282873960	701678182	2478974
199606527	905248531	1833016
300317380	595183423	2762722
839437374	457331898	4251491
651865568	956860114	2667701
789587538	340602185	3184074
629389886	216978519	2114940
190518675	299645491	1884152
772065807	590665043	4954279
456002434	225700932	3039915
862162357	901916622	3276690
429836542	194841992	3311881
224665245	185180551	1058456
394819247	850350693	2778199
160983409	964606276	2308199
465070079	700121506	2552475
948338710	712597912	2852582
261220826	589109575	2020305
642307909	675914495	3655998
477253534	927766539	4119469
848540130	747855599	4650691
260850110	779538137	2684176
681785855	444187242	4470554
199391731	173139984	3387156
908898152	417470661	4363711
291365342	560073482	3709455
419471081	583032210	2924154
233660734	596853499	2227764
520048554	349726363	2153467
557339963	557133892	4015352
453120802	668207750	3332189
762230254	512880586	1569307
744696673	469772958	3999243
518952396	122343339	2673226
403293971	651669180	4150256
242122464	522760333	4057630
882738572	475148478	1665926
772036179	375235948	2038924
583036022	920829068	1497749
312213384	944227857	1972358
765528987	830987407	4236133
672931563	761707623	2101834
132615722	556902603	2538353
111818263	125018685	2593476
335690807	527160948	1186806
604333430	770633919	1599258
947365089	733553211	3836435
322227264	959042192	2982462
464617733	935328847	1577050
312163823	111326486	2348464
604095372	367280084	1177700
900907627	694932207	4195583
900236523	105025889	2810021
540584446	361109297	1437666
328695425	822928148	3201452
529719169	316464343	4458518
604048021	565763476	4173299
975438100	407699700	1196723
699315586	580003198	4374064
402935094	837334470	4419271
328261191	603902753	4485446
789477798	102197485	4422399
514610727	300747829	4283334
670114572	535551159	1803959
716129825	110452311	1360665
198389754	695628283	1548439
525090631	440616906	4817984
442819870	788638181	2676163
198353962	348592893	2836104
425662555	405418102	3786013
394475964	765765597	4703996
429561600	452763414	1034250
594907786	755744829	4432411
452826214	629977241	2507662
908011998	393132862	3429280
137100752	231719167	4500813
336969132	817698790	2833491
937540783	576559861	4360119
857757957	153865180	1860852
563804492	724145895	2395742
896057621	760882446	3816973
798064062	516314820	3377787
646515318	257925912	4615464
919616946	766527531	3274013
497730212	493445609	2131255
402747357	873838090	1286957
563794476	421339480	2497263
442314694	498774459	4621806
994627759	233457197	3668117
357719775	933200816	4738837
435648060	699682257	3914762
514291577	236692257	1121036
464506524	234151767	3595839
410863677	152791894	4861176
862158866	769999393	2371993
170578052	802060687	4995935
153777550	119105807	2436468
973418619	815792189	4551430
805805775	990135250	2012365
185703522	986087241	2293066
419356285	178509811	4429207

fertilizer-to-water map:
887587638	904933368	738477
791384708	949759713	915403
240231319	353780999	454103
919230592	629639928	179902
946539484	706993198	703106
278491397	592216300	225668
998419728	435808122	342406
806038163	121705430	720532
653137927	750557352	678897
945217355	388082461	258360
430711403	254742846	379936
118066746	734600182	127934
994866820	604138734	880489
144489134	330698072	534573
771036334	270792127	810323
188077680	512114574	508838
701400756	848732142	976362
213690818	837946020	225985
766747182	899001491	379775
784051621	767947930	327787
579612891	395972906	836119
379648587	541636742	631760
480048303	586656098	610803
763953220	267900273	337505
778125570	108454296	314707
280470689	231984978	771696
273387472	546389850	748902
799895449	519648755	734820
661876925	800481586	584973
497215654	541955797	418509
632700245	663493565	589708
181411096	338362687	776753
751699864	539222806	865153
879403731	742799986	636809
760562037	190253183	861292
443786576	840070696	673122
949015814	724468089	789956
646750260	604192049	457900
512906565	799348693	411081
847584813	653565632	500885
297986568	438240148	587668
722386442	660900653	950024
559018165	195906216	174895
718938655	945507514	400322
651470212	630951904	789424
442229563	966328255	654542
278402670	489010503	642313
407384402	567537920	652882
515019413	419233013	144942
734200378	790788909	256176
247491943	930242623	504519
211518034	907661290	796128
840370544	992663857	793829
320819848	477189303	533618
226791623	776663333	627832
222088073	910633081	664676
349453904	614826625	108063
763881918	938346290	639430
631735409	827971842	995589
178432540	947400106	927030
262069552	166357896	959382
320452257	545113388	709754
349084547	233040051	531377
678957005	412192674	963400
765148408	967369624	346239
435569210	943605617	638712
172706312	437500044	333112
408279003	845322058	117079
684151555	590052280	329805
416348995	890102023	402414
330892153	490294157	987549
172626634	416719966	783370
301981173	469453131	951310
592027535	707885113	560153
773613582	184896616	232451
567728448	774505477	401863
397299870	545608327	805654
322556983	225092494	479687
362543853	102130694	555693
901212026	583052386	200470
210518097	305928124	359211
132578379	163583508	918885
783515577	284355660	110621
381616458	463424247	144908
675674729	378695507	695195
426561841	699145780	564538
879298899	149950462	479018
696748831	768798664	548284
650495029	100067075	908509
911222606	581018373	335909
928155538	344903926	472507
344506618	173720304	297138
868171151	897713395	382638
394739366	225878659	974172
460926193	186677887	813291
778911709	232473959	382770
485791810	773888179	412757
870215327	437234519	182277
498495106	908507831	925045
286995279	797811035	601039
982765715	215509555	259853
629015252	121421553	103279
335369263	415438712	482876
793767036	967458854	725604
834914878	823292897	451803
636116065	718773913	214886
312124415	518362742	115865
784027530	275932008	667252
633661813	646956529	287384
792519530	260234636	334612
250468345	618116344	660003
139728589	899601188	145361
943981263	308344066	561637
272108777	178345614	869248
224255015	671834574	523973
904262936	687294483	130569
498203031	788284772	320752
539153140	369422601	830430
299001780	153014459	182383
903294651	753949165	415294
555219755	440816730	116468
342240093	880571613	117058
602267671	259903470	948186
182637512	899225296	627033
205961802	649602553	432508
394565168	783999411	334392
275400788	446813554	570161
694002959	741771984	227534
661137036	421490508	856149
881559414	869684568	899466
746228770	181104929	635575
599433631	717480657	161037
854895283	339547009	782004
546587660	615865839	626184
102032871	746867003	414413
459204223	202926392	753012
209855345	641889484	158799
929320595	708640102	726600
242242366	340001011	874376
824186746	974839499	570215
920598685	389259258	124455
291990866	172574546	888731
136507297	156569324	360168
500123632	469102891	710076
989854869	346788755	268284
550902800	462569073	908959
977299595	948045661	198299
244248914	704954689	147494
868717698	768828806	338351
588289629	577489853	968421
248266355	539348633	555162
343228040	592060538	298176
264997958	606601380	435541
113794021	665510567	912750
992121378	798642887	701057
828006417	553048114	574099
741714199	168446412	351810
468454042	747673365	328244
586081904	559311570	854930
644097933	408344675	682548
831879970	539067795	103428
964927397	391190030	490697
414619241	803103819	811830
201867418	580710774	865050
735667966	630061880	338029
133787554	679600156	938959
979363490	330278778	400103
699178969	771053769	209069
355512770	181103409	246216
434983484	934916488	650639
603444111	936019668	144966
493507232	328622329	566675
290501385	711196032	250077
999092289	510358229	126647
102866956	551039612	982831
544891794	685127563	753012
365609263	327214637	786570
470743774	310133478	896031
880663669	837220133	637559
955538204	749768022	358794
560841852	339125011	253802
113112113	478461684	905473
839513770	491659749	266901
241447313	921610781	628371
616453549	611215157	280992
474663294	503306202	335356
986978326	581403223	601914
320205199	912344336	714140
689346612	902262462	489152
585321401	347941656	717149
164036355	734654972	806840
257644300	523205055	249841
462676885	312456037	333334
277544722	195743235	519044
290402596	927064234	862919
715052098	521435012	208381
129173134	506595667	168422
162726345	638214772	200981
258259842	787547636	327795
859279377	808963546	740796
472163436	233737562	466893
314481903	467139402	319939
367757410	879881319	919443
577700233	160089884	237880
284152762	911449820	182372
958128033	964490324	899102
145293318	632639956	716363
530623072	355575623	827067
447199348	321613787	337132
598593788	158476742	188303
376521922	364016447	291188
875786022	520680687	645804
919455587	701260538	442152
533227114	254903726	750667
199113147	265388903	178118
497786719	651289326	884184
836433850	261125639	474176
445579973	178728387	192931
363299659	258849339	165519
554866217	944099295	171363
625977634	804903370	744142
283453347	115462838	337721
233358311	705234097	782775
267605902	634561468	222543
593367507	670136875	640838
168867346	879091983	890789
400537591	584291198	364169
978145398	386882310	852586
695964445	830203503	929519
595439449	216556967	736032
249438770	569609784	674147
543737024	786004859	831124
157041847	163326831	565673
720997506	171949997	667117
873524005	749290822	263898
185607968	618489231	145121
811167180	438715990	557483
582421073	201743836	560265
393635355	763196221	167532
603722691	710516556	497782
439235435	602380739	850473
158296491	951425446	291707
675669554	952480209	648541
